RecID,year,fn_code,fn_number,cabin_class,DEPARTURE_AIRPORT,ARRIVAL_AIRPORT,Anzahl Flugsegmente,currencies,IATA_CODE_DEP,IATA_CODE_ARR,EMISSIONS_KGCO2EQ
353,2020,R,3444,economy,CKH,YKS,3,USD,MISSING,MISSING,300
354,2020,WK,75,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
355,2020,,,economy,LAP,ZRH,2,USD,MISSING,MISSING,2000
356,2020,,,economy,ZRH,LAP,2,USD,MISSING,MISSING,2000
357,2020,KL,569,economy,JRO,AMS,1,USD,AMS,JRO,1300
358,2020,KL,571,economy,AMS,JRO,1,USD,DAR,AMS,1300
359,2020,KL,1952,economy,ZRH,AMS,1,USD,ZRH,AMS,200
360,2020,KL,1957,economy,AMS,ZRH,1,USD,AMS,ZRH,200
361,2020,SK,345,economy,TRD,OSL,1,USD,TRD,OSL,200
362,2020,SK,364,economy,OSL,TRD,1,USD,OSL,TRD,200
363,2020,SK,841,economy,OSL,ZRH,1,USD,OSL,ZRH,400
364,2020,SK,842,economy,ZRH,OSL,1,USD,ZRH,OSL,400
365,2020,AF,1472,economy,CDG,ABZ,1,USD,MISSING,MISSING,300
366,2020,AF,1615,economy,ZRH,CDG,1,USD,ZRH,CDG,200
367,2020,EW,78,economy,CGN,BLQ,1,USD,MISSING,MISSING,200
368,2020,EW,839,economy,BLQ,CGN,1,USD,MISSING,MISSING,200
369,2020,KL,1440,economy,ABZ,AMS,1,USD,ABZ,AMS,200
370,2020,KL,1957,economy,AMS,ZRH,1,USD,AMS,ZRH,200
371,2020,LX,160,economy,ZRH,NRT,1,USD,ZRH,NRT,1900
372,2020,LX,161,economy,NRT,ZRH,1,USD,NRT,ZRH,1900
373,2020,A,3853,economy,ZRH,ATH,1,USD,MISSING,MISSING,400
374,2020,A,3936,economy,ATH,BEY,1,USD,MISSING,MISSING,300
375,2020,BA,429,economy,AMS,LHR,1,USD,AMS,MISSING,200
376,2020,BA,716,economy,LHR,ZRH,1,USD,LHR,ZRH,300
377,2020,LO,411,economy,WAW,ZRH,1,USD,WAW,ZRH,300
378,2020,LO,412,economy,ZRH,WAW,1,USD,ZRH,WAW,300
379,2020,LO,749,economy,WAW,IEV,1,USD,MISSING,MISSING,200
380,2020,LO,756,economy,IEV,WAW,1,USD,IEV,WAW,200
381,2020,LX,319,economy,LHR,ZRH,1,USD,LHR,ZRH,300
382,2020,LX,324,economy,ZRH,LHR,1,USD,ZRH,LHR,300
383,2020,LX,734,economy,ZRH,AMS,1,USD,ZRH,AMS,200
384,2020,TP,34,economy,FOR,LIS,1,USD,FOR,LIS,1100
385,2020,TP,35,economy,LIS,FOR,1,USD,MISSING,MISSING,1100
386,2020,TP,926,economy,LIS,ZRH,1,USD,LIS,ZRH,400
387,2020,TP,933,economy,ZRH,LIS,1,USD,ZRH,LIS,400
388,2020,,,economy,ARN,HEL,1,USD,MISSING,MISSING,200
389,2020,,,economy,ARN,TKU,1,USD,MISSING,MISSING,200
390,2020,,,economy,ARN,ZRH,1,USD,MISSING,MISSING,400
391,2020,,,economy,HEL,ARN,1,USD,MISSING,MISSING,200
392,2020,,,economy,HEL,ZRH,1,USD,MISSING,MISSING,400
393,2020,,,economy,MHQ,ARN,1,USD,MISSING,MISSING,100
394,2020,,,economy,ZRH,ARN,1,USD,MISSING,MISSING,400
395,2020,,,economy,ZRH,HEL,1,USD,MISSING,MISSING,400
396,2020,AY,633,economy,HEL,MHQ,1,USD,HEL,ARN,200
397,2020,AY,633,economy,MHQ,HEL,1,USD,HEL,ARN,200
398,2020,AY,1512,economy,ZRH,HEL,2,USD,ZRH,HEL,400
399,2020,AY,1513,economy,HEL,ZRH,7,USD,MISSING,MISSING,400
400,2020,AY,1514,economy,ZRH,HEL,6,USD,MISSING,MISSING,400
401,2020,BT,305,economy,RIX,HEL,1,USD,MISSING,MISSING,200
402,2020,BT,642,economy,ZRH,RIX,1,USD,ZRH,RIX,400
403,2020,SK,1605,economy,ARN,ZRH,1,USD,ARN,ZRH,400
404,2020,SK,1606,economy,ZRH,ARN,1,USD,ZRH,ARN,400
405,2020,SK,4235,economy,TKU,ARN,1,USD,MISSING,MISSING,200
406,2020,TP,2237,economy,BOS,LIS,1,USD,MISSING,MISSING,1000
407,2020,TP,2716,economy,LIS,LYS,1,USD,MISSING,MISSING,300
408,2020,W,22120,economy,MHQ,ARN,1,USD,MISSING,MISSING,100
409,2020,LX,8220,economy,ZRH,SVQ,1,USD,MISSING,MISSING,400
410,2020,LX,8221,economy,SVQ,ZRH,1,USD,MISSING,MISSING,400
411,2020,AF,77,economy,LAX,CDG,1,USD,LAX,CDG,1800
412,2020,AF,77,economy,PPT,LAX,1,USD,LAX,CDG,1300
413,2020,AF,1022,economy,CDG,MUC,1,USD,CDG,MUC,200
414,2020,AF,1123,economy,MUC,CDG,1,USD,MUC,CDG,200
415,2020,AF,1285,economy,TUN,CDG,1,USD,TUN,CDG,400
416,2020,AF,1622,economy,CDG,MUC,1,USD,CDG,MUC,200
417,2020,AF,1814,economy,CDG,ZRH,1,USD,CDG,ZRH,200
418,2020,AVA,120,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
419,2020,AVA,121,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
420,2020,AVA,8429,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
421,2020,AVA,8590,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
422,2020,BA,708,economy,LHR,ZRH,1,USD,LHR,ZRH,300
423,2020,BA,745,economy,SVG,LHR,1,USD,SVG,LHR,300
424,2020,TN,7,economy,CDG,PPT,1,USD,CDG,LAX,3300
425,2020,TN,8,economy,PPT,CDG,1,USD,LAX,CDG,3300
426,2020,TU,603,economy,ZRH,TUN,1,USD,ZRH,TUN,300
427,2020,LX,19,economy,EWR,ZRH,1,USD,EWR,ZRH,1200
428,2020,LX,3173,economy,LAX,EWR,1,USD,MISSING,MISSING,800
429,2020,UA,5396,economy,SFO,TUS,1,USD,MISSING,MISSING,300
430,2020,UA,5636,economy,TUS,SFO,1,USD,MISSING,MISSING,300
431,2020,UA,9725,economy,SFO,ZRH,1,USD,MISSING,MISSING,1800
432,2020,UA,9728,economy,ZRH,SFO,1,USD,MISSING,MISSING,1800
433,2020,LX,2033,economy,MAD,ZRH,1,USD,MAD,ZRH,300
434,2020,VY,1016,economy,BCN,MAD,1,USD,MAD,BCN,200
435,2020,VY,6249,economy,ZRH,BCN,1,USD,ZRH,BCN,300
436,2020,AZ,573,economy,ZRH,FCO,1,USD,ZRH,FCO,200
437,2020,LX,70,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
438,2020,LX,70,economy,ZRH,IAD,1,USD,MISSING,MISSING,1300
439,2020,LX,71,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
440,2020,LX,1737,economy,FCO,ZRH,1,USD,FCO,ZRH,200
441,2020,LX,3209,economy,SFO,ZRH,1,USD,MISSING,MISSING,1800
442,2020,KL,1477,economy,AMS,GLA,1,USD,AMS,GLA,200
443,2020,KL,1478,economy,GLA,AMS,1,USD,GLA,AMS,200
444,2020,KL,1958,economy,ZRH,AMS,1,USD,ZRH,AMS,200
445,2020,KL,1969,economy,AMS,ZRH,1,USD,AMS,ZRH,200
446,2020,LX,38,economy,ZRH,SFO,1,USD,ZRH,SFO,1800
447,2020,LX,39,economy,SFO,ZRH,1,USD,SFO,ZRH,1800
448,2020,LX,456,economy,ZRH,LCY,1,USD,ZRH,LCY,200
449,2020,LX,467,business,LCY,ZRH,1,USD,MISSING,MISSING,300
450,2020,,,economy,BER,ZRH,1,USD,MISSING,MISSING,200
451,2020,,,economy,MAD,ZRH,2,USD,MISSING,MISSING,300
452,2020,,,economy,ZRH,BER,1,USD,MISSING,MISSING,200
453,2020,,,economy,ZRH,MAD,2,USD,MISSING,MISSING,300
454,2020,,,economy,JFK,ZRH,1,USD,MISSING,MISSING,1200
455,2020,,,economy,ZRH,JFK,1,USD,MISSING,MISSING,1200
456,2020,KL,1957,economy,AMS,ZRH,1,USD,AMS,ZRH,200
457,2020,KL,1986,economy,BSL,AMS,1,USD,MISSING,MISSING,200
458,2020,LX,38,economy,ZRH,SFO,1,USD,ZRH,SFO,1800
459,2020,LX,39,economy,SFO,ZRH,1,USD,SFO,ZRH,1800
460,2020,LX,52,business,ZRH,BOS,1,USD,ZRH,BOS,2200
461,2020,LX,53,business,BOS,ZRH,1,USD,BOS,ZRH,2200
462,2020,LX,318,economy,ZRH,LHR,1,USD,ZRH,LHR,300
463,2020,LX,325,economy,LHR,ZRH,1,USD,LHR,ZRH,300
464,2020,LX,915,economy,DRS,ZRH,1,USD,DRS,ZRH,200
465,2020,LX,918,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
466,2020,LX,638,economy,ZRH,CDG,1,USD,MISSING,MISSING,200
467,2020,LX,639,economy,CDG,ZRH,1,USD,MISSING,MISSING,200
468,2020,LX,3200,economy,ZRH,IAD,1,USD,MISSING,MISSING,1300
469,2020,LX,3201,economy,IAD,ZRH,1,USD,MISSING,MISSING,1300
470,2020,U,21811,economy,MAN,BSL,1,USD,MISSING,MISSING,300
471,2020,U,21812,economy,BSL,MAN,1,USD,MISSING,MISSING,300
472,2020,BA,716,economy,LHR,ZRH,1,USD,LHR,ZRH,300
473,2020,BA,717,economy,ZRH,LHR,1,USD,ZRH,LHR,300
474,2020,AA,93,economy,ZRH,PHL,2,USD,ZRH,PHL,1200
475,2020,AA,1997,economy,PHL,LAX,2,USD,ORD,PHL,800
476,2020,AA,6179,economy,LAX,LHR,2,USD,MISSING,MISSING,1700
477,2020,BA,272,economy,SAN,LHR,2,USD,SAN,LHR,1700
478,2020,BA,273,economy,LHR,SAN,3,USD,LHR,SAN,1700
479,2020,BA,708,economy,LHR,ZRH,1,USD,LHR,ZRH,300
480,2020,BA,708,economy,LHR,ZRH,2,USD,LHR,ZRH,300
481,2020,BA,709,economy,ZRH,LHR,1,USD,ZRH,LHR,300
482,2020,BA,711,economy,ZRH,LHR,2,USD,ZRH,LHR,300
483,2020,BA,718,economy,LHR,ZRH,2,USD,LHR,ZRH,300
484,2020,IB,7432,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
485,2020,LX,40,business,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
486,2020,LX,40,economy,ZRH,LAX,1,USD,MISSING,MISSING,1900
487,2020,LX,41,economy,LAX,ZRH,1,USD,MISSING,MISSING,1900
488,2020,LX,734,business,ZRH,AMS,1,USD,ZRH,AMS,300
489,2020,LX,735,business,AMS,ZRH,1,USD,AMS,ZRH,300
490,2020,LX,8037,business,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
491,2020,KL,1962,economy,ZRH,AMS,1,USD,ZRH,AMS,200
492,2020,KL,1969,economy,AMS,ZRH,1,USD,AMS,ZRH,200
493,2020,KL,8940,economy,MEX,PVR,1,USD,MISSING,MISSING,200
494,2020,KL,8990,economy,AMS,MEX,1,USD,MISSING,MISSING,1800
495,2020,KL,8991,economy,MEX,AMS,1,USD,MISSING,MISSING,1800
496,2020,KL,9089,economy,PVR,MEX,1,USD,MISSING,MISSING,200
497,2020,LX,1111,economy,MUC,ZRH,1,USD,MUC,ZRH,200
498,2020,LX,1370,economy,ZRH,KRK,1,USD,ZRH,KRK,300
499,2020,LX,3807,economy,KRK,MUC,1,USD,MISSING,MISSING,200
500,2020,SQ,345,economy,ZRH,SIN,2,USD,ZRH,SIN,2000
501,2020,SQ,346,economy,SIN,ZRH,2,USD,SIN,ZRH,2000
502,2020,TP,932,economy,LIS,ZRH,1,USD,LIS,ZRH,400
503,2020,,,economy,BOS,ZRH,1,USD,MISSING,MISSING,1200
504,2020,,,economy,YYZ,BOS,1,USD,MISSING,MISSING,200
505,2020,,,economy,ZRH,YYZ,1,USD,MISSING,MISSING,1300
506,2020,AF,1115,economy,ZRH,CDG,1,USD,ZRH,CDG,200
507,2020,AF,1414,economy,CDG,ZRH,1,USD,CDG,ZRH,200
508,2020,AF,7680,economy,CDG,MPL,1,USD,CDG,MPL,200
509,2020,AF,7683,economy,MPL,CDG,1,USD,MPL,CDG,200
510,2020,,,economy,CPH,AAR,1,USD,MISSING,MISSING,100
511,2020,,,economy,MUC,CPH,1,USD,MISSING,MISSING,300
512,2020,,,economy,ZRH,MUC,1,USD,MISSING,MISSING,200
513,2020,SK,609,economy,CPH,ZRH,1,USD,CPH,ZRH,300
514,2020,SK,1258,economy,AAR,CPH,1,USD,MISSING,MISSING,100
515,2020,U,25863,economy,TXL,ZRH,1,USD,MISSING,MISSING,200
516,2020,U,25864,economy,ZRH,TXL,1,USD,MISSING,MISSING,200
517,2020,LX,41,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
518,2020,WK,105,economy,RAK,ZRH,10,USD,RAK,ZRH,500
519,2020,,,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
520,2020,,,economy,DRS,ZRH,1,USD,MISSING,MISSING,200
521,2020,,,economy,ZRH,DRS,1,USD,MISSING,MISSING,200
522,2020,AA,92,economy,PHL,ZRH,1,USD,PHL,ZRH,1200
523,2020,AA,93,economy,ZRH,PHL,1,USD,ZRH,PHL,1200
524,2020,AF,368,business,CDG,CCS,1,USD,CDG,CCS,2800
525,2020,AF,385,business,CCS,CDG,1,USD,CCS,CDG,2800
526,2020,AF,1415,business,ZRH,CDG,1,USD,ZRH,CDG,200
527,2020,AF,1614,business,CDG,ZRH,1,USD,CDG,ZRH,200
528,2020,KL,744,economy,LIM,AMS,1,USD,LIM,AMS,2100
529,2020,KL,1963,economy,AMS,ZRH,1,USD,AMS,ZRH,200
530,2020,LH,161,economy,NRT,ZRH,1,USD,LEJ,FRA,1900
531,2020,LH,736,economy,FRA,NGO,1,USD,FRA,NGO,1800
532,2020,LH,1187,economy,ZRH,FRA,1,USD,ZRH,FRA,200
533,2020,LX,339,economy,LHR,ZRH,1,USD,LHR,ZRH,300
534,2020,U,22048,economy,ZRH,LTN,1,USD,MISSING,MISSING,300
535,2020,,,economy,ORD,ZRH,1,USD,MISSING,MISSING,1400
536,2020,,,economy,ZRH,ORD,1,USD,MISSING,MISSING,1400
537,2020,AA,2882,economy,ORD,TUS,1,USD,MISSING,MISSING,500
538,2020,UA,5538,economy,TUS,ORD,1,USD,MISSING,MISSING,500
539,2020,,,economy,LIS,ZRH,1,USD,MISSING,MISSING,400
540,2020,,,economy,ZRH,LIS,1,USD,MISSING,MISSING,400
541,2020,LX,15,economy,JFK,ZRH,1,USD,JFK,ZRH,1200
542,2020,LX,316,economy,ZRH,LHR,2,USD,ZRH,LHR,300
543,2020,LX,327,economy,LHR,ZRH,1,USD,LHR,ZRH,300
544,2020,LX,338,economy,ZRH,LHR,1,USD,ZRH,LHR,300
545,2020,LX,339,economy,LHR,ZRH,2,USD,LHR,ZRH,300
546,2020,LX,2084,economy,ZRH,LIS,1,USD,ZRH,LIS,400
547,2020,LX,3612,economy,ZRH,FRA,1,USD,MISSING,MISSING,200
548,2020,LX,4016,economy,FRA,YVR,1,USD,MISSING,MISSING,1600
549,2020,TP,928,economy,LIS,ZRH,1,USD,LIS,ZRH,400
550,2020,AA,6173,business,BWI,LHR,1,USD,MISSING,MISSING,2100
551,2020,BA,229,business,LHR,BWI,1,USD,LHR,BWI,2100
552,2020,BA,712,business,LHR,ZRH,1,USD,LHR,ZRH,300
553,2020,BA,713,business,ZRH,LHR,1,USD,ZRH,LHR,300
554,2020,LX,783,economy,BRU,ZRH,1,USD,MISSING,MISSING,200
555,2020,LX,786,economy,ZRH,BRU,1,USD,ZRH,BRU,200
556,2020,GL,501,business,JAV,SFJ,2,USD,JAV,SFJ,200
557,2020,GL,501,economy,JAV,SFJ,2,USD,JAV,SFJ,200
558,2020,GL,584,economy,SFJ,JAV,3,USD,MISSING,MISSING,200
559,2020,GL,782,business,SFJ,CPH,2,USD,SFJ,CPH,1300
560,2020,GL,782,economy,SFJ,CPH,2,USD,SFJ,CPH,700
561,2020,GL,783,economy,CPH,SFJ,3,USD,MISSING,MISSING,700
562,2020,IB,3474,economy,MAD,ZRH,1,USD,MAD,ZRH,300
563,2020,IB,6650,economy,LIM,MAD,1,USD,LIM,MAD,1900
564,2020,KL,743,economy,AMS,LIM,1,USD,AMS,LIM,2100
565,2020,KL,744,economy,LIM,AMS,1,USD,LIM,AMS,2100
566,2020,KL,1840,economy,VIE,AMS,1,USD,VIE,AMS,300
567,2020,KL,1875,economy,AMS,STR,1,USD,MISSING,MISSING,200
568,2020,LX,2084,economy,ZRH,LIS,1,USD,ZRH,LIS,400
569,2020,LX,2085,economy,LIS,ZRH,1,USD,LIS,ZRH,400
570,2020,AC,854,economy,YVR,LHR,1,USD,YVR,LHR,1500
571,2020,AC,855,economy,LHR,YVR,1,USD,LHR,YVR,1500
572,2020,AY,225,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
573,2020,AY,230,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
574,2020,AY,1511,economy,HEL,ZRH,1,USD,HEL,ZRH,400
575,2020,AY,1512,economy,ZRH,HEL,1,USD,ZRH,HEL,400
576,2020,BA,713,economy,ZRH,LHR,1,USD,ZRH,LHR,300
577,2020,BA,716,economy,LHR,ZRH,1,USD,LHR,ZRH,300
578,2020,ET,707,economy,FRA,ADD,1,USD,FRA,ADD,1000
579,2020,ET,1604,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
580,2020,KL,701,economy,AMS,EZE,1,USD,EZE,SCL,2300
581,2020,KL,702,economy,EZE,AMS,1,USD,EZE,AMS,2300
582,2020,KL,1959,economy,AMS,ZRH,1,USD,MISSING,MISSING,200
583,2020,KL,1962,economy,ZRH,AMS,1,USD,ZRH,AMS,200
584,2020,KL,9203,economy,EZE,ODB,1,USD,MISSING,MISSING,1900
585,2020,KL,9242,economy,ODB,EZE,1,USD,MISSING,MISSING,1900
586,2020,LH,500,economy,FRA,GIG,1,USD,FRA,GIG,1900
587,2020,LH,1197,economy,ZRH,FRA,1,USD,ZRH,FRA,200
588,2020,LO,71,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
589,2020,LO,72,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
590,2020,LO,419,economy,WAW,ZRH,1,USD,WAW,ZRH,300
591,2020,LO,420,economy,ZRH,WAW,1,USD,ZRH,WAW,300
592,2020,LX,38,economy,ZRH,SFO,2,USD,ZRH,SFO,1800
593,2020,LX,196,business,ZRH,PEK,1,USD,ZRH,PEK,2900
594,2020,LX,197,business,PEK,ZRH,1,USD,PEK,ZRH,2900
595,2020,LX,288,economy,ZRH,JNB,1,USD,ZRH,JNB,1600
596,2020,LX,289,economy,JNB,ZRH,1,USD,JNB,ZRH,1600
597,2020,LX,318,economy,ZRH,LHR,1,USD,ZRH,LHR,300
598,2020,LX,325,economy,LHR,ZRH,1,USD,LHR,ZRH,300
599,2020,LX,783,economy,BRU,ZRH,1,USD,MISSING,MISSING,200
600,2020,LX,788,economy,ZRH,BRU,1,USD,ZRH,BRU,200
601,2020,LX,1169,economy,STR,ZRH,1,USD,STR,ZRH,100
602,2020,LX,1484,economy,ZRH,PRG,1,USD,ZRH,PRG,200
603,2020,LX,1487,economy,PRG,ZRH,1,USD,MISSING,MISSING,200
604,2020,LX,8099,economy,GIG,ZRH,1,USD,MISSING,MISSING,1800
605,2020,SA,235,economy,LHR,JNB,1,USD,LHR,JNB,1800
606,2020,SA,313,economy,JNB,CPT,1,USD,JNB,CPT,300
607,2020,SA,354,economy,CPT,JNB,1,USD,CPT,JNB,300
608,2020,SA,7242,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
609,2020,SK,601,economy,CPH,ZRH,1,USD,CPH,ZRH,300
610,2020,SK,604,economy,ZRH,CPH,1,USD,ZRH,CPH,300
611,2020,SK,609,economy,CPH,ZRH,1,USD,CPH,ZRH,300
612,2020,SK,926,economy,IAD,CPH,1,USD,IAD,CPH,1300
613,2020,SK,945,economy,ARN,ORD,1,USD,ARN,ORD,1300
614,2020,SK,1258,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
615,2020,SK,1259,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
616,2020,SK,3508,economy,ZRH,ARN,1,USD,MISSING,MISSING,400
617,2020,SK,3971,economy,ORD,DEN,1,USD,MISSING,MISSING,400
618,2020,SK,8718,economy,DEN,IAD,1,USD,MISSING,MISSING,500
619,2020,UA,52,economy,IAD,ZRH,1,USD,IAD,ZRH,1300
620,2020,UA,53,economy,ZRH,IAD,1,USD,ZRH,IAD,1300
621,2020,UA,2205,economy,SNA,ORD,2,USD,SFO,SEA,600
622,2020,UA,5728,economy,SFO,SNA,2,USD,MISSING,MISSING,200
623,2020,UA,9727,economy,ORD,ZRH,2,USD,MISSING,MISSING,1400
624,2020,LX,1726,economy,ZRH,FCO,1,USD,ZRH,FCO,200
625,2020,LX,1737,economy,FCO,ZRH,1,USD,FCO,ZRH,200
626,2020,AY,1338,economy,LHR,HEL,1,USD,MISSING,MISSING,400
627,2020,AY,1511,economy,HEL,ZRH,1,USD,HEL,ZRH,400
628,2020,AY,5458,economy,LAX,LHR,1,USD,MISSING,MISSING,1700
629,2020,AY,5785,economy,LHR,LAX,1,USD,MISSING,MISSING,1700
630,2020,BA,713,economy,ZRH,LHR,1,USD,ZRH,LHR,300
631,2020,IB,3471,economy,ZRH,MAD,1,USD,ZRH,MAD,300
632,2020,IB,3476,economy,MAD,ZRH,1,USD,MAD,ZRH,300
633,2020,IB,7141,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
634,2020,IB,7148,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
635,2020,IB,7190,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
636,2020,IB,7191,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
637,2020,LX,294,economy,DAR,ZRH,1,USD,DAR,ZRH,1300
638,2020,LX,296,economy,DAR,ZRH,1,USD,DAR,ZRH,1300
639,2020,LO,411,economy,WAW,ZRH,1,USD,WAW,ZRH,300
640,2020,LX,318,business,ZRH,LHR,1,USD,ZRH,LHR,300
641,2020,LX,319,business,LHR,ZRH,1,USD,LHR,ZRH,300
642,2020,EK,85,economy,DXB,ZRH,1,USD,DXB,ZRH,900
643,2020,EK,88,economy,ZRH,DXB,1,USD,ZRH,DXB,900
644,2020,EK,650,economy,DXB,CMB,1,USD,DXB,CMB,700
645,2020,EK,651,economy,CMB,DXB,1,USD,CMB,DXB,700
646,2020,,,premium_economy,DSM,DTW,1,USD,MISSING,MISSING,300
647,2020,,,premium_economy,DTW,BUF,1,USD,MISSING,MISSING,200
648,2020,,,economy,JFK,ZRH,1,USD,MISSING,MISSING,1200
649,2020,,,economy,ZRH,JFK,1,USD,MISSING,MISSING,1200
650,2020,FI,568,economy,KEF,ZRH,1,USD,KEF,ZRH,600
651,2020,FI,569,economy,ZRH,KEF,1,USD,ZRH,KEF,600
652,2020,FI,671,economy,KEF,DEN,1,USD,KEF,DEN,1100
653,2020,FI,672,economy,DEN,KEF,1,USD,DEN,KEF,1100
654,2020,LH,446,premium_economy,FRA,DEN,1,USD,FRA,DEN,1800
655,2020,LH,1185,economy,ZRH,FRA,1,USD,ZRH,FRA,200
656,2020,LX,1266,economy,ZRH,CPH,1,USD,ZRH,CPH,300
657,2020,LX,1273,economy,CPH,ZRH,1,USD,CPH,ZRH,300
658,2020,LX,3219,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
659,2020,UA,4890,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
660,2020,AS,3402,economy,SMF,SEA,1,USD,MISSING,MISSING,300
661,2020,LX,19,economy,EWR,ZRH,1,USD,EWR,ZRH,1200
662,2020,UA,1729,economy,DEN,EWR,1,USD,LAX,EWR,600
663,2020,UA,2154,economy,SEA,DEN,1,USD,ORD,LCQ,400
664,2020,LX,18,economy,ZRH,EWR,1,USD,ZRH,EWR,1200
665,2020,LX,19,economy,EWR,ZRH,1,USD,EWR,ZRH,1200
666,2020,LX,456,economy,ZRH,LCY,2,USD,ZRH,LCY,200
667,2020,LX,461,economy,LCY,ZRH,2,USD,LCY,ZRH,200
668,2020,LX,646,economy,ZRH,CDG,1,USD,ZRH,CDG,200
669,2020,LX,657,economy,CDG,ZRH,1,USD,MISSING,MISSING,200
670,2020,LX,1270,economy,ZRH,CPH,1,USD,ZRH,CPH,300
671,2020,LX,1271,economy,CPH,ZRH,1,USD,CPH,ZRH,300
672,2020,LX,1272,economy,ZRH,CPH,1,USD,ZRH,CPH,300
673,2020,LX,1273,economy,CPH,ZRH,1,USD,CPH,ZRH,300
674,2020,BA,8760,economy,ZRH,LCY,1,USD,MISSING,MISSING,200
675,2020,LX,456,economy,ZRH,LCY,1,USD,ZRH,LCY,200
676,2020,LX,467,economy,LCY,ZRH,1,USD,MISSING,MISSING,200
677,2020,LX,724,economy,ZRH,AMS,1,USD,ZRH,AMS,200
678,2020,LX,735,economy,AMS,ZRH,1,USD,AMS,ZRH,200
679,2020,LX,1727,economy,FCO,ZRH,1,USD,FCO,ZRH,200
680,2020,LX,1732,economy,ZRH,FCO,1,USD,ZRH,FCO,200
681,2020,LX,3570,economy,LHR,GVA,1,USD,MISSING,MISSING,200
682,2020,,,economy,BWI,CLT,1,USD,MISSING,MISSING,200
683,2020,,,economy,CLT,LHR,1,USD,MISSING,MISSING,1200
684,2020,,,economy,LHR,BWI,1,USD,MISSING,MISSING,1100
685,2020,,,economy,LHR,ZRH,1,USD,MISSING,MISSING,300
686,2020,,,economy,ZRH,LHR,1,USD,MISSING,MISSING,300
687,2020,AA,92,economy,PHIL,ZRH,1,USD,PHL,ZRH,MISSING
688,2020,AA,602,economy,KOA,PHX,1,USD,BNA,CLT,900
689,2020,AA,854,economy,PHX,PHIL,1,USD,PHL,SEA,MISSING
690,2020,AC,566,economy,YVR,SFO,1,USD,YVR,SFO,300
691,2020,AC,8062,economy,YYJ,YVR,1,USD,MISSING,MISSING,100
692,2020,DL,53,economy,ZRH,JFK,1,USD,DTW,GRU,1200
693,2020,DL,408,economy,JFK,ZRH,1,USD,ZRH,JFK,1200
694,2020,KL,1963,economy,AMS,ZRH,1,USD,AMS,ZRH,200
695,2020,KL,1964,economy,ZRH,AMS,1,USD,ZRH,AMS,200
696,2020,LX,724,economy,ZRH,AMS,1,USD,ZRH,AMS,200
697,2020,LX,728,economy,ZRH,AMS,2,USD,ZRH,AMS,200
698,2020,LX,729,economy,AMS,ZRH,1,USD,AMS,ZRH,200
699,2020,LX,735,economy,AMS,ZRH,1,USD,AMS,ZRH,200
700,2020,LX,1027,economy,DUS,ZRH,1,USD,DUS,ZRH,200
701,2020,LX,1664,economy,ZRH,VCE,1,USD,MISSING,MISSING,200
702,2020,LX,1665,economy,VCE,ZRH,1,USD,MISSING,MISSING,200
703,2020,MS,340,economy,SEA,YWH,1,USD,HRG,CAI,100
704,2020,WN,523,economy,BWI,LAX,1,USD,JAX,BWI,700
705,2020,WN,1743,economy,LAX,BWI,1,USD,LAS,SAN,700
706,2020,AF,1814,economy,CDG,ZRH,1,USD,CDG,ZRH,200
707,2020,KE,938,economy,VIE,ICN,1,USD,VIE,ICN,1600
708,2020,KE,5901,economy,ICN,CDG,1,USD,MISSING,MISSING,1700
709,2020,LH,423,economy,BOS,FRA,1,USD,BOS,FRA,1100
710,2020,LH,424,economy,MUC,BOS,1,USD,MUC,BOS,1200
711,2020,LH,5770,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
712,2020,LH,5783,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
