"RecID","year","fn_code","fn_number","cabin_class","DEPARTURE_AIRPORT","ARRIVAL_AIRPORT","Anzahl Flugsegmente","currencies"
471,2020,"U","21812","economy","BSL","MAN",1,"USD"
472,2020,"BA","716","economy","LHR","ZRH",1,"USD"
473,2020,"BA","717","economy","ZRH","LHR",1,"USD"
474,2020,"AA","93","economy","ZRH","PHL",2,"USD"
475,2020,"AA","1997","economy","PHL","LAX",2,"USD"
476,2020,"AA","6179","economy","LAX","LHR",2,"USD"
477,2020,"BA","272","economy",NA,NA,2,"USD"
478,2020,"BA","273","economy",NA,NA,3,"USD"
479,2020,"BA","708","economy",NA,NA,1,"USD"
480,2020,"BA","708","economy","LHR","ZRH",2,"USD"
481,2020,"BA","709","economy",NA,NA,1,"USD"
482,2020,"BA","711","economy",NA,NA,2,"USD"
483,2020,"BA","718","economy",NA,NA,2,"USD"
484,2020,"IB","7432","economy",NA,NA,1,"USD"
485,2020,"LX","40","business",NA,NA,1,"USD"
486,2020,"LX","40","economy","ZRH","LAX",1,"USD"
487,2020,"LX","41","economy","LAX","ZRH",1,"USD"
488,2020,"LX","734","business","ZRH","AMS",1,"USD"
489,2020,"LX","735","business","AMS","ZRH",1,"USD"
490,2020,"LX","8037","business",NA,NA,1,"USD"
491,2020,"KL","1962","economy","ZRH","AMS",1,"USD"
492,2020,"KL","1969","economy","AMS","ZRH",1,"USD"
493,2020,"KL","8940","economy","MEX","PVR",1,"USD"
494,2020,"KL","8990","economy","AMS","MEX",1,"USD"
495,2020,"KL","8991","economy","MEX","AMS",1,"USD"
496,2020,"KL","9089","economy","PVR","MEX",1,"USD"
497,2020,"LX","1111","economy","MUC","ZRH",1,"USD"
498,2020,"LX","1370","economy","ZRH","KRK",1,"USD"
499,2020,"LX","3807","economy","KRK","MUC",1,"USD"
500,2020,"SQ","345","economy","ZRH","SIN",2,"USD"
501,2020,"SQ","346","economy","SIN","ZRH",2,"USD"
502,2020,"TP","932","economy","LIS","ZRH",1,"USD"
503,2020,NA,NA,"economy","BOS","ZRH",1,"USD"
504,2020,NA,NA,"economy","YYZ","BOS",1,"USD"
505,2020,NA,NA,"economy","ZRH","YYZ",1,"USD"
506,2020,"AF","1115","economy","ZRH","CDG",1,"USD"
507,2020,"AF","1414","economy","CDG","ZRH",1,"USD"
508,2020,"AF","7680","economy","CDG","MPL",1,"USD"
509,2020,"AF","7683","economy","MPL","CDG",1,"USD"
510,2020,NA,NA,"economy","CPH","AAR",1,"USD"
511,2020,NA,NA,"economy","MUC","CPH",1,"USD"
512,2020,NA,NA,"economy","ZRH","MUC",1,"USD"
513,2020,"SK","609","economy","CPH","ZRH",1,"USD"
514,2020,"SK","1258","economy","AAR","CPH",1,"USD"
515,2020,"U","25863","economy","TXL","ZRH",1,"USD"
516,2020,"U","25864","economy","ZRH","TXL",1,"USD"
517,2020,"LX","41","economy",NA,NA,1,"USD"
518,2020,"WK","105","economy","RAK","ZRH",10,"USD"
519,2020,NA,NA,"economy","N/A","N/A",1,"USD"
520,2020,NA,NA,"economy","DRS","ZRH",1,"USD"
521,2020,NA,NA,"economy","ZRH","DRS",1,"USD"
522,2020,"AA","92","economy","PHL","ZRH",1,"USD"
523,2020,"AA","93","economy","ZRH","PHL",1,"USD"
524,2020,"AF","368","business",NA,NA,1,"USD"
525,2020,"AF","385","business",NA,NA,1,"USD"
526,2020,"AF","1415","business",NA,NA,1,"USD"
527,2020,"AF","1614","business",NA,NA,1,"USD"
528,2020,"KL","744","economy",NA,NA,1,"USD"
529,2020,"KL","1963","economy",NA,NA,1,"USD"
530,2020,"LH","161","economy","NRT","ZRH",1,"USD"
531,2020,"LH","736","economy","FRA","NGO",1,"USD"
532,2020,"LH","1187","economy","ZRH","FRA",1,"USD"
533,2020,"LX","339","economy","LHR","ZRH",1,"USD"
534,2020,"U","22048","economy","ZRH","LTN",1,"USD"
535,2020,NA,NA,"economy","ORD","ZRH",1,"USD"
536,2020,NA,NA,"economy","ZRH","ORD",1,"USD"
537,2020,"AA","2882","economy","ORD","TUS",1,"USD"
538,2020,"UA","5538","economy","TUS","ORD",1,"USD"
539,2020,NA,NA,"economy","LIS","ZRH",1,"USD"
540,2020,NA,NA,"economy","ZRH","LIS",1,"USD"
541,2020,"LX","15","economy","JFK","ZRH",1,"USD"
542,2020,"LX","316","economy","ZRH","LHR",2,"USD"
543,2020,"LX","327","economy","LHR","ZRH",1,"USD"
544,2020,"LX","338","economy","ZRH","LHR",1,"USD"
545,2020,"LX","339","economy","LHR","ZRH",2,"USD"
546,2020,"LX","2084","economy","ZRH","LIS",1,"USD"
547,2020,"LX","3612","economy","ZRH","FRA",1,"USD"
548,2020,"LX","4016","economy","FRA","YVR",1,"USD"
549,2020,"TP","928","economy","LIS","ZRH",1,"USD"
550,2020,"AA","6173","business","BWI","LHR",1,"USD"
551,2020,"BA","229","business","LHR","BWI",1,"USD"
552,2020,"BA","712","business","LHR","ZRH",1,"USD"
553,2020,"BA","713","business","ZRH","LHR",1,"USD"
554,2020,"LX","783","economy","BRU","ZRH",1,"USD"
555,2020,"LX","786","economy","ZRH","BRU",1,"USD"
556,2020,"GL","501","business","JAV","SFJ",2,"USD"
557,2020,"GL","501","economy","JAV","SFJ",2,"USD"
558,2020,"GL","584","economy","SFJ","JAV",3,"USD"
559,2020,"GL","782","business","SFJ","CPH",2,"USD"
560,2020,"GL","782","economy","SFJ","CPH",2,"USD"
561,2020,"GL","783","economy","CPH","SFJ",3,"USD"
562,2020,"IB","3474","economy",NA,NA,1,"USD"
563,2020,"IB","6650","economy",NA,NA,1,"USD"
564,2020,"KL","743","economy","AMS","LIM",1,"USD"
565,2020,"KL","744","economy","LIM","AMS",1,"USD"
566,2020,"KL","1840","economy","VIE","AMS",1,"USD"
567,2020,"KL","1875","economy","AMS","STR",1,"USD"
568,2020,"LX","2084","economy","ZRH","LIS",1,"USD"
569,2020,"LX","2085","economy","LIS","ZRH",1,"USD"
570,2020,"AC","854","economy",NA,NA,1,"USD"
571,2020,"AC","855","economy",NA,NA,1,"USD"
572,2020,"AY","225","economy",NA,NA,1,"USD"
573,2020,"AY","230","economy",NA,NA,1,"USD"
574,2020,"AY","1511","economy",NA,NA,1,"USD"
575,2020,"AY","1512","economy",NA,NA,1,"USD"
576,2020,"BA","713","economy",NA,NA,1,"USD"
577,2020,"BA","716","economy",NA,NA,1,"USD"
578,2020,"ET","707","economy",NA,NA,1,"USD"
579,2020,"ET","1604","economy",NA,NA,1,"USD"
580,2020,"KL","701","economy","AMS","EZE",1,"USD"
581,2020,"KL","702","economy","EZE","AMS",1,"USD"
582,2020,"KL","1959","economy","AMS","ZRH",1,"USD"
583,2020,"KL","1962","economy","ZRH","AMS",1,"USD"
584,2020,"KL","9203","economy","EZE","ODB",1,"USD"
585,2020,"KL","9242","economy","ODB","EZE",1,"USD"
586,2020,"LH","500","economy","FRA","GIG",1,"USD"
587,2020,"LH","1197","economy","ZRH","FRA",1,"USD"
588,2020,"LO","71","economy",NA,NA,1,"USD"
589,2020,"LO","72","economy",NA,NA,1,"USD"
590,2020,"LO","419","economy",NA,NA,1,"USD"
591,2020,"LO","420","economy",NA,NA,1,"USD"
592,2020,"LX","38","economy","ZRH","SFO",2,"USD"
593,2020,"LX","196","business","ZRH","PEK",1,"USD"
594,2020,"LX","197","business","PEK","ZRH",1,"USD"
595,2020,"LX","288","economy",NA,NA,1,"USD"
596,2020,"LX","289","economy",NA,NA,1,"USD"
597,2020,"LX","318","economy",NA,NA,1,"USD"
598,2020,"LX","325","economy",NA,NA,1,"USD"
599,2020,"LX","783","economy","BRU","ZRH",1,"USD"
600,2020,"LX","788","economy","ZRH","BRU",1,"USD"
601,2020,"LX","1169","economy",NA,NA,1,"USD"
602,2020,"LX","1484","economy","ZRH","PRG",1,"USD"
603,2020,"LX","1487","economy","PRG","ZRH",1,"USD"
604,2020,"LX","8099","economy","GIG","ZRH",1,"USD"
605,2020,"SA","235","economy",NA,NA,1,"USD"
606,2020,"SA","313","economy",NA,NA,1,"USD"
607,2020,"SA","354","economy",NA,NA,1,"USD"
608,2020,"SA","7242","economy",NA,NA,1,"USD"
609,2020,"SK","601","economy","CPH","ZRH",1,"USD"
610,2020,"SK","604","economy",NA,NA,1,"USD"
611,2020,"SK","609","economy",NA,NA,1,"USD"
612,2020,"SK","926","economy","IAD","CPH",1,"USD"
613,2020,"SK","945","economy","ARN","ORD",1,"USD"
614,2020,"SK","1258","economy",NA,NA,1,"USD"
615,2020,"SK","1259","economy",NA,NA,1,"USD"
616,2020,"SK","3508","economy","ZRH","ARN",1,"USD"
617,2020,"SK","3971","economy","ORD","DEN",1,"USD"
618,2020,"SK","8718","economy","DEN","IAD",1,"USD"
619,2020,"UA","52","economy","IAD","ZRH",1,"USD"
620,2020,"UA","53","economy","ZRH","IAD",1,"USD"
621,2020,"UA","2205","economy","SNA","ORD",2,"USD"
622,2020,"UA","5728","economy","SFO","SNA",2,"USD"
623,2020,"UA","9727","economy","ORD","ZRH",2,"USD"
624,2020,"LX","1726","economy","ZRH","FCO",1,"USD"
625,2020,"LX","1737","economy","FCO","ZRH",1,"USD"
626,2020,"AY","1338","economy","LHR","HEL",1,"USD"
627,2020,"AY","1511","economy","HEL","ZRH",1,"USD"
628,2020,"AY","5458","economy","LAX","LHR",1,"USD"
629,2020,"AY","5785","economy","LHR","LAX",1,"USD"
630,2020,"BA","713","economy","ZRH","LHR",1,"USD"
631,2020,"IB","3471","economy",NA,NA,1,"USD"
632,2020,"IB","3476","economy",NA,NA,1,"USD"
633,2020,"IB","7141","economy",NA,NA,1,"USD"
634,2020,"IB","7148","economy",NA,NA,1,"USD"
635,2020,"IB","7190","economy",NA,NA,1,"USD"
636,2020,"IB","7191","economy",NA,NA,1,"USD"
637,2020,"LX","294","economy",NA,NA,1,"USD"
638,2020,"LX","296","economy",NA,NA,1,"USD"
639,2020,"LO","411","economy","WAW","ZRH",1,"USD"
640,2020,"LX","318","business","ZRH","LHR",1,"USD"
641,2020,"LX","319","business","LHR","ZRH",1,"USD"
642,2020,"EK","85","economy","DXB","ZRH",1,"USD"
643,2020,"EK","88","economy","ZRH","DXB",1,"USD"
644,2020,"EK","650","economy","DXB","CMB",1,"USD"
645,2020,"EK","651","economy","CMB","DXB",1,"USD"
646,2020,NA,NA,"premium_economy","DSM","DTW",1,"USD"
647,2020,NA,NA,"premium_economy","DTW","BUF",1,"USD"
648,2020,NA,NA,"economy","JFK","ZRH",1,"USD"
649,2020,NA,NA,"economy","ZRH","JFK",1,"USD"
650,2020,"FI","568","economy",NA,NA,1,"USD"
651,2020,"FI","569","economy",NA,NA,1,"USD"
652,2020,"FI","671","economy",NA,NA,1,"USD"
653,2020,"FI","672","economy",NA,NA,1,"USD"
654,2020,"LH","446","premium_economy",NA,NA,1,"USD"
655,2020,"LH","1185","economy",NA,NA,1,"USD"
656,2020,"LX","1266","economy","ZRH","CPH",1,"USD"
657,2020,"LX","1273","economy","CPH","ZRH",1,"USD"
658,2020,"LX","3219","economy",NA,NA,1,"USD"
659,2020,"UA","4890","economy",NA,NA,1,"USD"
660,2020,"AS","3402","economy","SMF","SEA",1,"USD"
661,2020,"LX","19","economy","EWR","ZRH",1,"USD"
662,2020,"UA","1729","economy","DEN","EWR",1,"USD"
663,2020,"UA","2154","economy","SEA","DEN",1,"USD"
664,2020,"LX","18","economy","ZRH","EWR",1,"USD"
665,2020,"LX","19","economy","EWR","ZRH",1,"USD"
666,2020,"LX","456","economy",NA,NA,2,"USD"
667,2020,"LX","461","economy",NA,NA,2,"USD"
668,2020,"LX","646","economy","ZRH","CDG",1,"USD"
669,2020,"LX","657","economy","CDG","ZRH",1,"USD"
670,2020,"LX","1270","economy","ZRH","CPH",1,"USD"
671,2020,"LX","1271","economy","CPH","ZRH",1,"USD"
672,2020,"LX","1272","economy","ZRH","CPH",1,"USD"
673,2020,"LX","1273","economy","CPH","ZRH",1,"USD"
674,2020,"BA","8760","economy","ZRH","LCY",1,"USD"
675,2020,"LX","456","economy","ZRH","LCY",1,"USD"
676,2020,"LX","467","economy","LCY","ZRH",1,"USD"
677,2020,"LX","724","economy","ZRH","AMS",1,"USD"
678,2020,"LX","735","economy","AMS","ZRH",1,"USD"
679,2020,"LX","1727","economy","FCO","ZRH",1,"USD"
680,2020,"LX","1732","economy","ZRH","FCO",1,"USD"
681,2020,"LX","3570","economy","LHR","GVA",1,"USD"
682,2020,NA,NA,"economy","BWI","CLT",1,"USD"
683,2020,NA,NA,"economy","CLT","LHR",1,"USD"
684,2020,NA,NA,"economy","LHR","BWI",1,"USD"
685,2020,NA,NA,"economy","LHR","ZRH",1,"USD"
686,2020,NA,NA,"economy","ZRH","LHR",1,"USD"
687,2020,"AA","92","economy","PHIL","ZRH",1,"USD"
688,2020,"AA","602","economy","KOA","PHX",1,"USD"
689,2020,"AA","854","economy","PHX","PHIL",1,"USD"
690,2020,"AC","566","economy","YVR","SFO",1,"USD"
691,2020,"AC","8062","economy","YYJ","YVR",1,"USD"
692,2020,"DL","53","economy","ZRH","JFK",1,"USD"
693,2020,"DL","408","economy","JFK","ZRH",1,"USD"
694,2020,"KL","1963","economy","AMS","ZRH",1,"USD"
695,2020,"KL","1964","economy","ZRH","AMS",1,"USD"
696,2020,"LX","724","economy","ZRH","AMS",1,"USD"
697,2020,"LX","728","economy","ZRH","AMS",2,"USD"
698,2020,"LX","729","economy","AMS","ZRH",1,"USD"
699,2020,"LX","735","economy","AMS","ZRH",1,"USD"
700,2020,"LX","1027","economy","DUS","ZRH",1,"USD"
701,2020,"LX","1664","economy","ZRH","VCE",1,"USD"
702,2020,"LX","1665","economy","VCE","ZRH",1,"USD"
703,2020,"MS","340","economy","SEA","YWH",1,"USD"
704,2020,"WN","523","economy","BWI","LAX",1,"USD"
705,2020,"WN","1743","economy","LAX","BWI",1,"USD"
706,2020,"AF","1814","economy","CDG","ZRH",1,"USD"
707,2020,"KE","938","economy","VIE","ICN",1,"USD"
708,2020,"KE","5901","economy","ICN","CDG",1,"USD"
709,2020,"LH","423","economy",NA,NA,1,"USD"
710,2020,"LH","424","economy",NA,NA,1,"USD"
711,2020,"LH","5770","economy",NA,NA,1,"USD"
712,2020,"LH","5783","economy",NA,NA,1,"USD"
713,2020,"LX","16","economy","ZRH","JFK",1,"USD"
714,2020,"LX","38","economy","ZRH","SFO",1,"USD"
715,2020,"LX","39","economy","SFO","ZRH",1,"USD"
716,2020,"OS","570","economy","ZRH","VIE",1,"USD"
717,2020,"UA","252","economy","HNL","IAH",1,"USD"
718,2020,"UA","319","economy","IAD","LAX",1,"USD"
719,2020,"UA","1224","economy","LAX","HNL",1,"USD"
720,2020,"UA","1767","economy","DEN","DCA",1,"USD"
721,2020,"UA","1791","economy","IAH","DCA",1,"USD"
722,2020,"UA","2104","economy","DCA","DEN",1,"USD"
723,2020,"UA","5597","economy","EN","ASE",1,"USD"
724,2020,"UA","5961","economy","ASE","DEN",1,"USD"
725,2020,"LX","38","economy","ZRH","SFO",1,"USD"
726,2020,"LX","39","economy","SFO","ZRH",1,"USD"
727,2020,"A","3851","economy","ZRH","ATH",1,"USD"
728,2020,"A","31986","economy","ATH","ZRH",1,"USD"
729,2020,"IB","3476","economy","MAD","ZRH",2,"USD"
730,2020,"IB","3477","economy","ZRH","MAD",2,"USD"
731,2020,"IB","3951","economy","SVQ","MAD",1,"USD"
732,2020,"IB","3952","economy","MAD","SVQ",2,"USD"
733,2020,"IB","8949","economy","AGP","MAD",1,"USD"
734,2020,"LX","17","economy","JFK","ZRH",1,"USD"
735,2020,"LX","38","economy","ZRH","SFO",1,"USD"
736,2020,"LX","39","economy","SFO","ZRH",1,"USD"
737,2020,"LX","786","economy","ZRH","BRU",3,"USD"
738,2020,"LX","789","economy","BRU","ZRH",3,"USD"
739,2019,"5T","444","economy",NA,NA,1,"USD"
740,2019,"5T","445","economy",NA,NA,1,"USD"
741,2019,"A","3851","economy",NA,NA,1,"USD"
742,2019,"A","31986","economy",NA,NA,1,"USD"
743,2019,"EW","370","economy",NA,NA,1,"USD"
744,2019,"EW","767","economy",NA,NA,1,"USD"
745,2019,"GL","573","economy",NA,NA,11,"USD"
746,2019,"GL","580","economy",NA,NA,3,"USD"
747,2019,"GL","582","economy",NA,NA,4,"USD"
748,2019,"GL","780","economy",NA,NA,7,"USD"
749,2019,"GL","781","economy",NA,NA,11,"USD"
750,2019,"IB","8713","economy",NA,NA,1,"USD"
751,2019,"IB","8714","economy",NA,NA,1,"USD"
752,2019,"LX","15","economy",NA,NA,1,"USD"
753,2019,"LX","1057","economy",NA,NA,1,"USD"
754,2019,"LX","1058","economy",NA,NA,1,"USD"
755,2019,"LX","1248","economy",NA,NA,1,"USD"
756,2019,"LX","1249","economy",NA,NA,1,"USD"
757,2019,"LX","1254","economy",NA,NA,1,"USD"
758,2019,"LX","1255","economy",NA,NA,2,"USD"
759,2019,"LX","3218","economy",NA,NA,1,"USD"
760,2019,"LX","4430","economy",NA,NA,1,"USD"
761,2019,"QR","95","economy",NA,NA,2,"USD"
762,2019,"QR","96","economy",NA,NA,1,"USD"
763,2019,"QR","663","economy",NA,NA,2,"USD"
764,2019,"QR","664","economy",NA,NA,1,"USD"
765,2019,"VY","6289","economy",NA,NA,1,"USD"
766,2019,NA,NA,"economy","HEL","ZRH",1,"USD"
767,2019,NA,NA,"economy","ZRH","HEL",1,"USD"
768,2019,"LX","40","economy",NA,NA,1,"USD"
769,2019,"LX","41","economy",NA,NA,1,"USD"
770,2019,"LX","783","economy",NA,NA,1,"USD"
771,2019,"LX","788","economy",NA,NA,1,"USD"
772,2019,"IB","3250","economy",NA,NA,1,"USD"
773,2019,"IB","3251","economy",NA,NA,1,"USD"
774,2019,"IB","3328","economy",NA,NA,1,"USD"
775,2019,"IB","3329","economy",NA,NA,1,"USD"
776,2019,"LX","550","economy",NA,NA,3,"USD"
777,2019,"LX","557","economy",NA,NA,3,"USD"
778,2019,"LX","1575","economy",NA,NA,1,"USD"
779,2019,"LX","1955","economy",NA,NA,1,"USD"
780,2019,"LX","1956","economy",NA,NA,1,"USD"
781,2019,"LX","1957","economy",NA,NA,1,"USD"
782,2019,"LX","2576","economy",NA,NA,1,"USD"
783,2019,"LX","2577","economy",NA,NA,1,"USD"
784,2019,"UA","5761","economy",NA,NA,1,"USD"
785,2019,"UA","5829","economy",NA,NA,1,"USD"
786,2019,"UA","9726","economy",NA,NA,1,"USD"
787,2019,"UA","9727","economy",NA,NA,1,"USD"
788,2019,"UA","9730","economy",NA,NA,1,"USD"
789,2019,NA,NA,"economy",NA,NA,1,"USD"
790,2019,"EJU","3935","economy",NA,NA,1,"USD"
791,2019,"IB","3193","economy",NA,NA,1,"USD"
792,2019,"IB","3194","economy",NA,NA,2,"USD"
793,2019,"IB","3735","economy",NA,NA,1,"USD"
794,2019,"IB","8708","economy",NA,NA,1,"USD"
795,2019,"LX","160","economy",NA,NA,1,"USD"
796,2019,"LX","161","economy",NA,NA,1,"USD"
797,2019,"LX","981","economy",NA,NA,1,"USD"
798,2019,"LX","1249","economy","ARN","ZRH",1,"USD"
799,2019,"LX","1254","economy","ZRH","ARN",1,"USD"
800,2019,"SK","2625","economy",NA,NA,1,"USD"
801,2019,"SK","2626","economy",NA,NA,1,"USD"
802,2019,"IB","3328","economy",NA,NA,1,"USD"
803,2019,"IB","3329","economy",NA,NA,1,"USD"
804,2019,"IB","3464","economy",NA,NA,1,"USD"
805,2019,"IB","3477","economy",NA,NA,1,"USD"
806,2019,"LF","3602","economy",NA,NA,1,"USD"
807,2019,"LX","8","economy",NA,NA,1,"USD"
808,2019,"LX","9","economy",NA,NA,1,"USD"
809,2019,"LX","19","economy",NA,NA,1,"USD"
810,2019,"LX","2258","economy",NA,NA,1,"USD"
811,2019,"LX","2259","economy",NA,NA,1,"USD"
812,2019,"LX","8384","economy",NA,NA,1,"USD"
813,2019,"LX","8385","economy",NA,NA,1,"USD"
814,2019,"AA","37","economy",NA,NA,1,"USD"
815,2019,"AA","50","economy",NA,NA,1,"USD"
816,2019,"AA","3697","economy",NA,NA,1,"USD"
817,2019,"AA","3703","economy",NA,NA,1,"USD"
818,2019,"AA","6354","economy",NA,NA,1,"USD"
819,2019,"AF","1178","economy",NA,NA,1,"USD"
820,2019,"AZ","77","economy",NA,NA,1,"USD"
821,2019,"AZ","78","economy",NA,NA,1,"USD"
822,2019,"AZ","571","economy",NA,NA,1,"USD"
823,2019,"AZ","1167","economy",NA,NA,1,"USD"
824,2019,"AZ","1171","economy",NA,NA,1,"USD"
825,2019,"AZ","1178","economy",NA,NA,1,"USD"
826,2019,"IB","3471","economy",NA,NA,1,"USD"
827,2019,"LH","1125","economy",NA,NA,1,"USD"
828,2019,"LH","1132","economy",NA,NA,1,"USD"
829,2019,"LX","1370","economy",NA,NA,1,"USD"
830,2019,"LX","1371","economy",NA,NA,1,"USD"
831,2019,"LX","1956","economy",NA,NA,1,"USD"
832,2019,"LX","1956","economy","ZRH","BCN",1,"USD"
833,2019,"LX","1957","economy",NA,NA,2,"USD"
834,2019,"LX","1958","economy",NA,NA,1,"USD"
835,2019,"VY","6207","economy",NA,NA,1,"USD"
836,2019,"VY","6247","economy",NA,NA,3,"USD"
837,2019,"VY","6248","economy",NA,NA,3,"USD"
838,2019,"CA","4198","economy",NA,NA,1,"USD"
839,2019,"KA","887","economy",NA,NA,1,"USD"
840,2019,"LX","8","economy",NA,NA,1,"USD"
841,2019,"LX","9","economy",NA,NA,1,"USD"
842,2019,"LX","16","economy",NA,NA,1,"USD"
843,2019,"LX","188","economy",NA,NA,1,"USD"
844,2019,"LX","189","economy",NA,NA,2,"USD"
845,2019,"LX","196","economy",NA,NA,1,"USD"
846,2019,"LX","316","economy",NA,NA,1,"USD"
847,2019,"LX","339","economy",NA,NA,1,"USD"
848,2019,"LX","1583","economy",NA,NA,1,"USD"
849,2019,"LX","1675","economy",NA,NA,1,"USD"
850,2019,"LX","1680","economy",NA,NA,1,"USD"
851,2019,NA,NA,"economy","ZRH","BCN",1,"USD"
852,2019,"AF","1115","economy",NA,NA,1,"USD"
853,2019,"AF","1414","economy",NA,NA,1,"USD"
854,2019,"AF","7525","economy",NA,NA,1,"USD"
855,2019,"AF","7528","economy",NA,NA,1,"USD"
856,2019,"LX","1579","economy",NA,NA,1,"USD"
857,2019,"LX","3554","economy",NA,NA,1,"USD"
858,2019,"SQ","345","premium_economy",NA,NA,1,"USD"
859,2019,"SQ","346","premium_economy",NA,NA,1,"USD"
860,2019,"SQ","5232","premium_economy",NA,NA,1,"USD"
861,2019,"SQ","5253","premium_economy",NA,NA,1,"USD"
862,2019,"VJ","510","economy",NA,NA,1,"USD"
863,2019,NA,NA,"economy","DEN","PHL",1,"USD"
864,2019,NA,NA,"economy","PHL","ZRH",1,"USD"
865,2019,"AA","93","economy",NA,NA,1,"USD"
866,2019,"AA","1193","economy",NA,NA,1,"USD"
867,2019,"LH","15","economy",NA,NA,1,"USD"
868,2019,"LH","446","economy",NA,NA,1,"USD"
869,2019,"LH","481","economy",NA,NA,1,"USD"
870,2019,"LH","2368","economy",NA,NA,1,"USD"
871,2019,"AC","879","economy",NA,NA,1,"USD"
872,2019,"AC","7676","economy",NA,NA,1,"USD"
873,2019,"AM","2046","economy",NA,NA,1,"USD"
874,2019,"AM","2099","economy",NA,NA,1,"USD"
875,2019,"LH","499","economy",NA,NA,1,"USD"
876,2019,"LH","520","economy",NA,NA,1,"USD"
877,2019,"LH","1196","economy",NA,NA,1,"USD"
878,2019,"LH","2373","economy",NA,NA,1,"USD"
879,2019,"LX","52","economy",NA,NA,1,"USD"
880,2019,"LX","53","economy",NA,NA,2,"USD"
881,2019,"LX","188","economy",NA,NA,1,"USD"
882,2019,"LX","189","economy",NA,NA,1,"USD"
883,2019,"LX","829","economy",NA,NA,1,"USD"
884,2019,"OS","566","economy",NA,NA,1,"USD"
885,2019,"OS","8853","economy",NA,NA,1,"USD"
886,2019,"AV","9529","economy",NA,NA,1,"USD"
887,2019,"AV","9538","economy",NA,NA,1,"USD"
888,2019,"FR","2934","economy",NA,NA,1,"USD"
889,2019,"LH","542","economy",NA,NA,1,"USD"
890,2019,"LH","1185","economy",NA,NA,1,"USD"
891,2019,"LX","781","economy",NA,NA,1,"USD"
892,2019,"LX","2174","economy",NA,NA,1,"USD"
893,2019,"LX","2576","economy",NA,NA,1,"USD"
894,2019,"LX","3609","economy",NA,NA,1,"USD"
895,2019,"LX","4031","economy",NA,NA,1,"USD"
896,2019,"LX","4428","economy",NA,NA,1,"USD"
897,2019,"LX","4429","economy",NA,NA,1,"USD"
898,2019,"SN","3598","economy",NA,NA,1,"USD"
899,2019,"SN","5107","economy",NA,NA,1,"USD"
900,2019,"BA","709","economy",NA,NA,1,"USD"
901,2019,"BA","715","economy",NA,NA,1,"USD"
902,2019,"BA","716","economy",NA,NA,1,"USD"
903,2019,"BA","720","economy",NA,NA,1,"USD"
904,2019,"LX","318","economy",NA,NA,1,"USD"
905,2019,"LX","339","economy",NA,NA,1,"USD"
906,2019,"LX","2142","economy",NA,NA,1,"USD"
907,2019,"LX","2143","economy",NA,NA,1,"USD"
908,2019,NA,NA,"economy","WAW","ZRH",1,"USD"
909,2019,NA,NA,"economy","ZRH","WAW",1,"USD"
910,2019,"BA","8753","economy",NA,NA,1,"USD"
911,2019,"BA","8756","economy",NA,NA,1,"USD"
912,2019,"LX","52","economy","ZRH","BOS",1,"USD"
913,2019,"LX","451","economy",NA,NA,1,"USD"
914,2019,"LX","466","economy",NA,NA,1,"USD"
915,2019,"LX","1342","economy",NA,NA,1,"USD"
916,2019,"LX","1343","economy",NA,NA,1,"USD"
917,2019,"AC","878","economy",NA,NA,1,"USD"
918,2019,"AC","879","economy",NA,NA,1,"USD"
919,2019,"EW","897","economy",NA,NA,1,"USD"
920,2019,"EW","8071","economy",NA,NA,1,"USD"
921,2019,"LH","167","economy",NA,NA,1,"USD"
922,2019,"LH","1664","economy",NA,NA,1,"USD"
923,2019,"LH","5785","economy",NA,NA,1,"USD"
924,2019,"LX","14","economy",NA,NA,1,"USD"
925,2019,"LX","15","economy",NA,NA,1,"USD"
926,2019,"LX","19","economy",NA,NA,1,"USD"
927,2019,"LX","980","economy",NA,NA,1,"USD"
928,2019,"LX","1075","economy",NA,NA,1,"USD"
929,2019,"LX","1249","economy",NA,NA,2,"USD"
930,2019,"LX","1250","economy",NA,NA,1,"USD"
931,2019,"LX","3218","economy",NA,NA,1,"USD"
932,2019,"OS","565","economy",NA,NA,1,"USD"
933,2019,"OS","786","economy",NA,NA,1,"USD"
934,2019,"AZ","571","economy",NA,NA,1,"USD"
935,2019,"IB","5820","economy",NA,NA,1,"USD"
936,2019,"LX","318","economy",NA,NA,1,"USD"
937,2019,"LX","339","economy",NA,NA,1,"USD"
938,2019,"LX","2577","economy",NA,NA,1,"USD"
939,2019,NA,NA,"business","MUC","CDG",1,"USD"
940,2019,"AC","844","economy",NA,NA,1,"USD"
941,2019,"AC","845","economy",NA,NA,1,"USD"
942,2019,"AC","9028","economy",NA,NA,1,"USD"
